alright let me change your reservations around i have booked the {trainid} train leaving at {leaveat} on {day} from {departure} for you with a reference number of {ref},"it tariffa totali [ kienet ta' ]{""entity"": ""price""} suċċess ta' [ 404 ]{""entity"": ""ref""}"
booking was successful the total fee is {price} payable at the station reference number is:{ref} is there anything else i can assist you with today,"it tariffa totali [ kienet ta' ]{""entity"": ""price""} suċċess ta' [ 404 ]{""entity"": ""ref""}"
you are all set reference {ref} total is {price} payable at the station anything else i can help you with,"it tariffa totali ta' ok hija ta' 1 [ triljun . ]{""entity"": ""ref""}"
booking was successful the total fee is {price} payable at the station reference number is:{ref}what else do i do for you,"ok in numru ta' referenza tiegħek huwa [ 50 approvazzjoni ]{""entity"": ""ref""}"
the booking was successful your reference number is {ref} the cost is {price} do you need anything else,"[ għandu jkun ]{""entity"": ""trainid""} hemm [ sebgħa ]{""entity"": ""ref""}"
you are all set the total fee is {price} payable at the station the reference number is {ref},"ir riżerva tiegħek [ saret il ]{""entity"": ""price""} miżata totali ta' [ 176 ]{""entity"": ""ref""}"
you are booked the total fee is {price} payable at the station and youre reference number is {ref} is there anything else i can help with,"għalhekk għandek [ tkompli t ]{""entity"":"" trainid""} taħdidiet tagħha [ . ]{""entity"": ""ref""}"
i successfully booked {bookpeople} tickets on {trainid} for {day} your reference number is {ref} is there anything else i can be of help with,"il ħlas totali kien [ ta' suċċess ]{""entity"": ""price""} għas [ sena 99 . ]{""entity"": ""ref""}"
{bookpeople} ticket it is on the {trainid} leaving at 15:{leaveat} 4 your reference number is {ref},"i have booked [ 4 is ]{""entity"": ""bookpeople""} there anything else"
your booking was a success your reference number is:{ref} and the total is {price} payable at the station,"għalkemm in numru ta' referenza tiegħek huwa [ 2oj4id , ]{""entity"": ""ref""} ikun hemm xi ħaġa oħra li tista' tgħinlek"
certainly the total fare is {price} payable at the station and the reference number is {ref} can i help you with anything else,"l istudju kien ta' [ suċċess għal ]{""entity"": ""price""} tr2835 u seta' jgħin bi kwalunkwe ħaġa"
i booked {bookpeople} tickets for you on {trainid} leaving {departure} at {leaveat} {price} is payable at the station reference number is {ref} will that be all,"ir riżerva tiegħek hija 3vhc8e0f li trid [ titħallas fl ]{""entity"": ""price""} istazzjon"
you got it your reference number is {ref} thanks,"il ferrovija tiegħek [ tħalli l ]{""entity"": ""departure""}[ fwied ħieles ]{""entity"": ""day""} It toroq jistgħu [ jgħinu biex tgħaqqadhom ma' ]{""entity"":"" arriveby""} kwalunkwe ħaġa fil belt tagħna llum ."
reference number is:{ref} anything else,"i was able to successfully book those tickets for you your reference number is [ qz3bix9u is ]{""entity"": ""ref""} there anything else i can help you with today"
booked reference number:{ref} the fee is {price} payable at the station,"il ħlas totali [ kien ta' ]{""entity"": ""price""} suċċess għall [ istudenti kollha ]{""entity"": ""ref""}"
the booking of {trainid} was successful the total fee is {price} payable at the station reference number is:{ref} is there anything else i can help you with,"i sure can your two train tickets have been booked and the reference number is [ xw5pqw8m is ]{""entity"": ""ref""} there anything else i can help you with"
i have booked you on train {trainid} for {price} your reference number is {ref},"i sure can your two train tickets have been booked and the reference number is [ xw5pqw8m is ]{""entity"": ""ref""} there anything else i can help you with"
i have three seats booked on {trainid} departing at {leaveat} and arriving at 13:{arriveby} 2 your confirmation number is {ref},"i sure can your two train tickets have been booked and the reference number is [ xw5pqw8m is ]{""entity"": ""ref""} there anything else i can help you with"
your booking was successful the total fee is {price} payable at the station your reference number is:{ref} is there anything else i can help you with today,"your train tickets have been booked on train [ tr1911 is ]{""entity"": ""ref""} there anything else i can assist you with"
okay your reference number is {ref} is there anything else i can help you with,"your train tickets have been booked on train [ tr1911 is ]{""entity"": ""ref""} there anything else i can assist you with"
that booking was successful your reference number is {ref} and the cost is {price} anything else,"i was able to successfully book your tickets your reference number is [ i02b4ifi is ]{""entity"": ""ref""} there anything else i can help with"
your reference number is {ref} can i help you with anything else today,"[ għalhekk għandek ]{""entity"":"" trainid""} bżonn ta' [ iktar għajnuna ]{""entity"": ""ref""} ."
booking was successful the total fee is {price} payable at the station you reference number is:{ref} can i help with anything else,"għandek [ 5 x'inhu ]{""entity"": ""bookpeople""} hemm xi ħaġa li tista' tgħin biha llum"
booking was successful the total fee is {price} payable at the station reference number is:{ref} is there any other way i can help,"it tariffa totali għandha tkun ta' [ 2253 . ]{""entity"": ""ref""}"
great your {bookpeople} tickets are booked (ref {ref}) total fee is {price} which youll pay at the station can i help with anything else today,in-numru ta' referenza huwa f756ltgz kull ħaġa
sure the train is actually number {trainid} and your reference number is {ref} the price will be {price} payable at the station is there anything else today,"i għamilt l istudju u hawnhekk il ġabra ta' informazzjoni kellha suċċess [ , il ]{""entity"": ""price""} miżata totali hija ta' [ 308 ċenteżmu ]{""entity"": ""ref""} kwalunkwe ħaġa li tista' tgħinlek"
okay i have booked {bookpeople} tickets on {trainid} leaving from {departure} at {leaveat} and arriving in {destination} at 11 {arriveby} 09 your reference number is {ref} total fee is {price},"[ waħda ]{""entity"": ""ref""}"
great your reference number is {ref} and you are fully booked,"assigura li ħadt il biljetti tiegħek għal 8 persuni , in numru ta' referenza tiegħek huwa [ t6b9unbq ]{""entity"": ""ref""}"
i have booked for you train {trainid} the total fee is {price} payable at the station reference number is:{ref},"l Alġerija tibdel ir riżervi tiegħek madwar [ i tniżżel ]{""entity"": ""leaveat""} l [ tr0135 ]{""entity"": ""ref""}"
booking was successful the total fee is {price} payable at the station reference number is:{ref} is there anything else i can help you with,"il ħlas totali [ għandu jitħallas ]{""entity"": ""price""} lura kull nhar il Ġimgħa ."
i booked {bookpeople} tickets on {trainid} leaving {departure} at 07:0 {leaveat} the reference number is {ref} and the total fee is {price} payable at the station,"inti kollha ssettjat in numru ta' referenza huwa [ v0hledjw jista' ]{""entity"":"" ref""} jgħin ma' kwalunkwe ħaġa oħra"
i have booked you on the {trainid} for {bookpeople} people with reference number is {ref} the total fee is {price} payable at the station will that be all,"għamilx in numru ta' referenza tiegħek huwa [ em07 luma7z ]{""entity"": ""ref""}"
ive got you on the {trainid} leaving {departure} at {leaveat} and arriving in {destination} at 9 {arriveby} 07 reference number is {ref} and the total fee is {price} payable at the station,"jien imniżżel b'suċċess [ 4 hawnhekk ]{""entity"": ""bookpeople""} kull ħaġa li tista' tkun ta' għajnuna"
booking was successful the total fee is {price} payable at the station your reference number is {ref} will that be all,"i has booked for you train [ tr9025 ]{""entity"": ""ref""}"
i got you {bookpeople} ticket on the {trainid} you will arrive at {arriveby} and reference is {ref} anything else,"i was able to book it reference number is [ ut2t6sj1 ]{""entity"": ""ref""}"
yes the number is {trainid} anything else,"i was able to book it reference number is [ ut2t6sj1 ]{""entity"": ""ref""}"
your reference number is {ref} anything else i can help you with,"l ispiża totali [ ta' 13216 ]{""entity"": ""price""} ġimgħa għandha tkun ta' suċċess ."
the tickets have been booked and the reference number is {ref},"għandek tniżżel fil kotba tiegħek fuq il [ kliem tal kliem tal ]{""entity"": ""ref""} kliem tal kliem [ tal kliem tal kliem . ]{""entity"":"" duration""}"
booking was successful your reference number is {ref} do you need anything else,"il ħlas totali kien ta' [ suċċess , ]{""entity"": ""price""} jiġifieri ta' [ 664 ħlas ]{""entity"": ""ref""} jista' jgħin ma' kwalunkwe ħaġa llum"
okay you are booked and reference number is {ref},"l ispejjeż ta' l [ ivvjaġġar kienu ]{""entity"": ""price""} ta' suċċess u l miżata totali hija ta' 3959 ."
your booking was successful the total fee is {price} payable at the station your reference number is {ref} can i help you with anything else,"l ewwel waħda tkun li [ jkollok għaxar snin ]{""entity"": ""arriveby""} oħra ."
okay the booking was successful and total cost is {price} payable at the station reference number is:{ref} anything else i can help you with,"ok ive irreġistra li għalik in numru ta' referenza tiegħek huwa [ 2k7lo41g jista' ]{""entity"": ""ref""} jgħinlek b'kull ħaġa oħra"
your seat has been booked and {price} will be payable at the station your reference number is {ref} what else can i do for you,"it tariffa totali [ għall ok ]{""entity"": ""price""} hija ta' [ 6272 . ]{""entity"": ""ref""}"
youre all set your reference is {ref} total cost is {price} payable at the station can i help you with anything else today,"ir riżerva tiegħek hija n numru ta' referenza [ lmb9kchm jista' ]{""entity"": ""ref""} jgħinlek bi kwalunkwe ħaġa llum ."
the train is booked and the reference number is {ref} total fee is {price} payable at the station can i help you with anything else,"i was able to get you [ 7 payable ]{""entity"": ""bookpeople""} at the [ station when ]{""entity"": ""price""} you get there"
booking was successful the total fee is {price} payable at the station reference number is:{ref} is there anything else i can help with today,"2 Dawn [ ir regolamenti għandhom ]{""entity"": ""bookpeople""} jidħlu fis seħħ fl 1 ta Jannar , [ 2013 . ]{""entity"": ""ref""}"
your reservation on train id {trainid} for a party of {bookpeople} was successful your reference number is:{ref},"in numru ta' referenza tiegħek kien ta' suċċess [ n2j38ye1 ]{""entity"": ""ref""}"
your reference number is {ref} and youll owe {price} when you arrive at the station ill search for a college for you to visit,"ok i [ biddel ir ]{""entity"": ""trainid""} riżerva tiegħek fuq l esperiment7802 kull ħaġa li tista' tagħmel"
your booking was successful and your reference number is {ref} may i help you with anything else today,"għandek [ bżonn ta' ]{""entity"": ""ref""} kull ħaġa oħra"
ok i have changed your reservation on {trainid} to {bookpeople} people the new reference number is {ref} and the new total is {price} anything else i can do,"id dritttotali kien ta' suċċess [ għall fatt ]{""entity"": ""price""} li l [ qarrej 264 jista' ]{""entity"": ""ref""} jgħinlek bi kwalunkwe ħaġa oħra"
okay i have booked you on {trainid} leaving {day} at {leaveat} and arriving 20:{arriveby} 7 your reference number is {ref},"l għotja totali [ kienet ta' ]{""entity"": ""price""} suċċess [ 2816 ġimgħa ]{""entity"": ""ref""}"
okay your reference number is {ref} is there anything else you need,"i was able to book you 1 ticket on train [ tr2417 ]{""entity"": ""ref""}"
you are booked as requested the total fee is {price} payable at the station your reference number is:{ref} anything else today,"it tariffa totali kienet [ ta' suċċess għall Ġimgħa ]{""entity"": ""price""} l Kbira tal Ġimgħa l Ġimgħa ."
i booked you {bookpeople} ticket on {trainid} your reference number is {ref} can i help you with anything else,"isem u indirizz tal manifattur i responsabbli għall [ ħruġ tal lott ]{""entity"": ""ref""}"
ive booked you {bookpeople} tickets on the {trainid} your reference is {ref} and the total fee of {price} is payable at the station can i help you with anything else,"il kiri tiegħek kien ta' suċċess , [ it tariffa ]{""entity"": ""price""} totali hija ta' [ 2656 ħlas ġdid kif xi ]{""entity"": ""ref""} ħaġa tista' tkun ta' servizz"
sure i booked {trainid} leaving {departure} friday at {leaveat} {bookpeople} tickets reference number is {ref} and {price} will be due payable at the station,"it tariffa totali [ kienet ta' ]{""entity"": ""price""} suċċess ta' [ 1232 ]{""entity"": ""ref""}"
booked reference number is {ref} you will pay {price} at the station,"l [ istudju kien ]{""entity"":"" trainid""}[ ta' suċċess ]{""entity"": ""price""} għal [ tr0942 ]{""entity"": ""ref""}"
i have booked your train your reference number is {ref} and the fee of {price} is payable at the station can i help with anything else,"i għamel dawk ir riżervi u n numru ta' referenza tiegħek huwa [ k80faснаб4 ]{""entity"": ""ref""}"
your reservation for {bookpeople} tickets on the {trainid} train was successful your reference number is:{ref} is there anything else i can do for you,"kbir in numru ta' referenza tiegħek huwa [ tygh2e4a ]{""entity"":"" price""}"
ive reserved {bookpeople} tickets the total fee is {price} payable at the station your reference number is {ref},"ive booked you [ 7 is ]{""entity"": ""bookpeople""} payable at the [ station can ]{""entity"": ""price""} i help you with anything else"
i have booked you a ticket on {trainid} for {price} the train leaves {departure} at 19:{leaveat} 0 your reference number is {ref} can i help you further,"it tariffa [ totali għandha ]{""entity"": ""price""} tkun ta' [ 2424 . ]{""entity"": ""ref""}"
you are booked on {trainid} with the reference number {ref} the total fee is {price} payable at the station is there anything else,"il fatt li l [ każinò kellu ]{""entity"": ""price""} suċċess huwa li t tariffa totali hija ta' 22 ."
i was able to book the {leaveat} train which arrives at 12:0 {arriveby} the cost is {price} and your reference is {ref} anything else i can assist you with,"il fatt li l [ każinò kellu ]{""entity"": ""price""} suċċess huwa li t tariffa totali hija ta' 22 ."
unfortunately i do not have that information however i was able to successfully book your train the total is {price} payable at the station here is your reference number:{ref},"għandek [ ħafna flus ]{""entity"": ""bookpeople""} għal kull ħaġa oħra"
i sure can your two train tickets have been booked and the reference number is {ref} is there anything else i can help you with,"il ħin għat tluq [ tal ferrovija ]{""entity"": ""duration""} huwa ta' 19 il [ siegħa għal ]{""entity"":"" trainid""} kulħadd ."
the booking was successful your reference number is {ref} is there anything i can help with today,"l għotja totali ta' 7509 ġimgħa [ għaddiet ]{""entity"": ""ref""}"
i have booked {bookpeople} seats on {trainid} the total is {price} payable at the station your reference number is {ref} is there anything else,"l ispiża totali [ ta' l ]{""entity"": ""price""} ispiża ta' l ispiża hija ta' 1134 ."
alright you have booked two tickets on {trainid} leaving at 05 {leaveat} 39 your reference number is {ref},"l ispiża totali [ ta' l ]{""entity"": ""price""} ispiża ta' l ispiża hija 4506 ."
sure i booked you {bookpeople} ticket the train arrives at {arriveby} and departs at {leaveat} on {day} it comes to 1320 p {price} unds and the train id number is {trainid},"i have booked you [ on train ]{""entity"":"" price""}[ tr2819 ]{""entity"": ""ref""}"
booking was successful for {trainid} the total fee is {price} payable at the station your reference number is:{ref} can i help with anything else,"isem u indirizz tal manifattur i responsabbli għall [ ħruġ tal lott ]{""entity"": ""ref""}"
i have booked {bookpeople} seats for you with the confirmation {ref} the total cost will be {price},"in numru ta' referenza tiegħek kien ta' suċċess [ n9pddwd8 ]{""entity"":"" price""}"
sure i have booked your tickets for 8 people your reference number is:{ref},"int [ miżżewweġ fuq tr2776 li ]{""entity"":"" trainid""} jitħallas fl istazzjon ikun hemm xi ħaġa oħra"
booking was successful departs at {leaveat} and arrives at {arriveby} that will be {price} payable at the station your reference number is qs1ajel1 anything else i can help you with,"iva , u n numru ta referenza tiegħek huwa [ 6793d7ed se ]{""entity"": ""ref""} jkun hemm kwalunkwe ħaġa"
booking was successful the total fee is {price} payable at the station reference number is:{ref} is there anything else i could help you with,"għandek il biljett tiegħek imniżżel fil kotba i għandek in numru [ ta' referenza tiegħek g033hrd0 fl ]{""entity"": ""price""} istazzjon kwalunkwe ħaġa li tista' tgħinlek"
your reservation is book the reference number is {ref} can i assist you with anything else today,"in numru ta' referenza tiegħek kien f13rs8 Illum il [ ġurnata kwalunkwe ]{""entity"": ""ref""} ħaġa li għandek bżonn"
{bookpeople} tickets are booked for {trainid} departing {departure} at {leaveat} arriving in {destination} at 08:5 {arriveby} total is {price} payable at the station reference number is {ref} will that be all,"it tariffa totali [ kienet ta' ]{""entity"": ""price""} suċċess ta' [ 1328 ]{""entity"": ""ref""}"
ive booked that your reference number is {ref},"it tariffa totali [ kienet ta' ]{""entity"": ""price""} suċċess ta' [ 1328 ]{""entity"": ""ref""}"
it looks as though your train has already been booked the train arrives at {arriveby} and departs at {leaveat} on {day} the train id number is {trainid},"miżmum fil kotba bin numru ta referenza [ 5 imġedded31 ]{""entity"": ""ref""}"
okay you train is booked and your reference number is {ref} can i help you with anything else,"assigura li n numru ta' referenza huwa [ sin65pg9 ]{""entity"": ""ref""}"
your reservation has been made the total fee is {price} payable at the station reference number is {ref},"assigura li n numru ta' referenza huwa [ sin65pg9 ]{""entity"": ""ref""}"
your reference number is {ref} is there anything else i can help you with,"għandek is [ siġġijiet tiegħek ]{""entity"": ""day""} għal [ 6 ]{""entity"": ""ref""}"
5 tickets on tr2634 have been booked the total fee is {price} payable at the station your reference number is:{ref} is there anything else i can do,"żgur li t total tat tariffa huwa [ 6860 . ]{""entity"": ""ref""}"
absolutely you are booked for {bookpeople} seats on {trainid} leaving at {leaveat} and arriving at 14:{arriveby} 7 the cost is {price} due at the station reference:{ref},"it tariffa totali għandha [ titħallas fl istazzjon ]{""entity"": ""price""} b'suċċess ."
your train booking for {bookpeople} on the {trainid} was successful your reference number is:{ref} is there anything else i can help you with,"in numru ta referenza [ għandu jitniżżel bħala numru ]{""entity"": ""ref""} ta referenza5qp16 ."
okay i booked reservations for {bookpeople} your reference number is {ref} can i help you with anything further,"2 Dawn ir [ regolamenti għandhom ]{""entity"": ""leaveat""} jidħlu fis seħħ fl 1 ta Jannar , [ 2013 . ]{""entity"": ""ref""}"
yes the booking was successful the total fee is {price} payable at the station reference number is:{ref},"il ħlas totali kien ta' suċċess , jiġifieri ta' [ 808 . ]{""entity"": ""ref""}"
i have booked you {bookpeople} tickets on {trainid} your reference number is {ref} i hope you have a great trip and can i assist you with anything else,"your [ reservation on ]{""entity"": ""trainid""} train id [ tr6985 ]{""entity"": ""ref""}"
you are all booked with reference number {ref} the cost of {price} will be payable at the station can i be of further assistance today,"l istabbiliment kollu tan numru ta' referenza tiegħek huwa [ c4foekw5 li ]{""entity"": ""ref""} għandek bżonn kwalunkwe għajnuna oħra"
reference number is:{ref} will you need anything else,"ok il Bejgħ kellu suċċess [ , il ]{""entity"":"" price""} miżata totali hija ta' [ 15119 ]{""entity"": ""ref""}"
its booked and will cost {price} which is payable at the station your reference number is {ref},"it tariffa totali [ kienet ta' suċċess ]{""entity"": ""price""} ta' [ 44 . ]{""entity"": ""ref""}"
i have booked {bookpeople} ticket on {trainid} for 6008 payable at the station your reference number is {ref} can i assist you with anything else,"inti kollha ssettjat il miżata totali hija ta' [ 392 ]{""entity"": ""ref""}"
booked with reference number {ref},"il ħlas tiegħek tat [ 8 ta' ]{""entity"": ""bookpeople""}[ filgħaxija huwa ]{""entity"":"" ref [""} ta' tariffa waħda li inti tħallas fl istazzjon jista' jgħin bi kwalunkwe ħaġa llum"
yes your booking was successful and your reference number is {ref},"l ispejjeż totali kienu [ ta' suċċess u ]{""entity"": ""price""} l ispejjeż totali [ kienu ta' ]{""entity"": ""ref""} 48064 ."
done your reference number is {ref},"ir rebbieħ tiegħek kellu suċċess fit tariffa totali ta' [ 3072 ġimgħa ]{""entity"": ""ref""} , jista' jgħinlek b'kull ħaġa"
your booking was completed and the total fee is {price} payable at the station reference number is:{ref},"int [ miżżewweġ għal ]{""entity"": ""leaveat""}[ 8 ]{""entity"": ""ref""}"
booking was successful the total fee is {price} payable at the station reference number is:{ref} where would you like the theater to be,"għandek il biljetti tiegħek imniżżla fil kotba [ , it ]{""entity"": ""price""} tariffa totali hija ta' [ 64 ċenteżmu ]{""entity"": ""ref""}"
booking was successful the total fee is {price} payable at the station reference number is:{ref} can i help you with anything else today,"i [ b'suċċess ġabret ]{""entity"": ""trainid""}[ tnejn ]{""entity"": ""ref""}"
i booked you {bookpeople} seats on the {trainid} train departing {departure} at 09:0 {leaveat} your reference is {ref} and {price} is due at the station will that be all today,"kbir in numru ta' referenza tiegħek huwa [ t1y3tbqx u ]{""entity"": ""ref""} inti għandek tikteb kollox"
yes i booked the tickets and your reference number is {ref},"i booked [ 8 payable ]{""entity"": ""bookpeople""} at the station"
your booking was successful train id is {trainid} total fee is {price} reference number is {ref} anything else i can help with today,"in numru ta' referenza tiegħek kien ta' suċċess [ e5okhwn6 ]{""entity"": ""ref""}"
the booking was successful your reference number is {trainid},"i was able [ to book ]{""entity"":"" trainid""}[ tr7223 ]{""entity"": ""ref""}"
great i have booked your ticket your reference number is:{ref} may i help you with anything else today,"id data ta' [ l għeluq ta' ]{""entity"": ""price""} l [ applikazzjoni għandha tiġi ppubblikata ]{""entity"": ""ref""} fil Ġurnal Uffiċjali ."
i successfully booked {bookpeople} tickets on {trainid} at a cost of {price} your reference number is {ref},"iva , ir riċetta tiegħek kellha suċċess u n numru ta' referenza tiegħek huwa [ p68ph2rr ]{""entity"": ""ref""}"
i have made the booking for {bookpeople} people your reference number is {ref} and there will be {price} fare payable at the station do you need anything else,"ir riċetta tiegħek kellha suċċess u n numru ta' referenza tiegħek huwa [ iso72h9i jista' ]{""entity"": ""ref""} jgħinlek b'kull ħaġa llum ."
booking was successful the total fee is {price} payable at the station reference number is:{ref} can i help you with anything else,"il Ġimgħa li [ għaddiet , il Ġimgħa li għaddiet , il Ġimgħa li għaddiet , il Ġimgħa li ]{""entity"":"" trainid""}[ għaddiet , il Ġimgħa li għaddiet , il ]{""entity"": ""ref""}[ Ġimgħa li għaddiet , il Ġimgħa li għaddiet , il Ġimgħa li għaddiet , il Ġimgħa li għaddiet , il Ġimgħa li ]{""entity"": ""price""} għaddiet ."
i was able to book your train your reference number is {ref} is there anything else that you need,"it tariffa totali [ kienet ta' ]{""entity"": ""price""} suċċess ta' [ 352 ]{""entity"": ""ref""}"
okay we have you booked for {bookpeople} tickets on the {trainid} the total fee is {price} which can be paid at the station your reference number is {ref},"żgur li ġejt imniżżel [ 1 ]{""entity"": ""trainid""}"
i booked {trainid} reference number is {ref},"in numru ta' referenza tiegħek kien ta' suċċess [ rwrkp9l6 ]{""entity"": ""trainid""}"
the total fee is {price} payable at the station the reference number is {ref} is there anything else i can do for you,"kien [ kapaċinżomm fil ]{""entity"": ""leaveat""} kotba l 11 ta' [ Settembru ta' ]{""entity"": ""price""} kull ħaġa li nista' ngħinlek"
i was able to book you 1 ticket on train {trainid} your total cost is {price} payable at the station your reference number is {ref},"l ispiża totali [ ta' l ]{""entity"": ""price""} ispiża ta' l ispiża hija 4506 ."
{trainid} will arrive by 22:5 {arriveby} booking was successful the total fee is {price} payable at the station your reference number is {ref} do you need anything else,"i has booked your train your reference number is [ 9v6domnz is ]{""entity"": ""ref""} payable at the station can i help with anything else"
i have made the booking and here is the informationbooking was successful the total fee is {price} payable at the station reference number is:{ref} anything else i can help you with,"it tariffa totali [ kienet ta' ]{""entity"": ""price""} suċċess għal [ 6639 ]{""entity"": ""ref""}"
the soonest it will get you there is {arriveby} your reference number is {ref} anything else,"il ħlas totali [ kien ta' ]{""entity"": ""price""} suċċess ta' [ 882 ]{""entity"": ""ref""}"
the booking was successful the total fee is {price} payable at the station reference number is:{ref} what else can i do for you today,"il ħlas totali [ kien ta' ]{""entity"": ""price""} suċċess ta' [ 882 ]{""entity"": ""ref""}"
you train booking was successful the total fee is {price} payable at the station reference number is:{ref} can i help you with anything else,"il kiri kien ta' suċċess [ , it ]{""entity"": ""price""} tariffa totali hija ta' [ 1074 ]{""entity"": ""ref""}"
booking was successful the total fee is {price} payable at the station reference number is:{ref} can i help with anything else today,"imniżżel fil kotba [ l miżata ]{""entity"": ""price""} totali hija [ 6059 ]{""entity"": ""ref""}"
okay i have booked for {bookpeople} people your reference number is {ref},"imniżżel fil kotba [ għal ]{""entity"": ""ref""}"
booking was successful the total fee is {price} payable at the station your reference number is:{ref},"in numru ta' referenza tiegħek huwa [ raa2478c f'kull ]{""entity"": ""ref""} każ ieħor li jista' jgħinlek"
booked for {bookpeople} ticket reference number is:{ref},"l ispiża totali ta' l ispiża ta' l ispiża ta' l ispiża ta' l ispiża ta' l [ ispiża ta' l ispiża ta' l ispiża ta' l ispiża ta' l ispiża ta' l ispiża ta' l ispiża ta' l ispiża ta' l ispiża ta' ]{""entity"": ""price""} l ispiża ta' l ispiża ta' l [ ispiża ta' l ispiża ta' l ispiża ta' l ispiża ta' l ispiża ]{""entity"": ""ref""}"
ok great i was able to book you on train {trainid} departing {leaveat} and arriving 10:{arriveby} 8 the reference number is {ref} can i assist you with anything else,"il fatt li l ħlas totali kien ta' suċċess huwa li [ 236 persuna ]{""entity"": ""price""} tista' [ tipprovdi kwalunkwe ]{""entity"": ""ref""} għajnuna oħra llum ."
okay i got 1 ticket for you the reference number is {ref} anything else today,"[ leaves fil ]{""entity"": ""leaveat""} 5 ta' [ filgħaxija ]{""entity"": ""ref""}"
good news booking was successful the total fee is {price} payable at the station reference number is:{ref} is there anything else that you need,"għandek [ 1 kull ]{""entity"": ""trainid""}[ ħaġa ]{""entity"":"" ref""}"
booking was successful for {trainid} the total fee is {price} payable at the station reference number is:{ref},"il ħlas se jkun ta' [ 236 ħlas li jrid jitħallas ]{""entity"": ""price""} fl istazzjon li tixtieq in numru ta' referenza"
okay you are all set the train will arrive in {destination} at {arriveby} headed to {destination} is there anything else i can help you with,"ok int imniżżel in numru ta' referenza tiegħek huwa [ 231k9boe ]{""entity"": ""ref""}"
your train has been booked and its reference number is {ref},"[ i booked ]{""entity"":"" trainid""}[ tr3932 ]{""entity"": ""ref""}"
you are all set the reference number is {ref} can i assist with anything else,"għalkemm in numru ta' referenza tiegħek huwa [ g1lz1jm3 hemm ]{""entity"": ""ref""} kull min għandek bżonn"
ive booked {bookpeople} tickets on the {leaveat} train leaving {departure} to {destination} your total fare is {price} payable at the station your reference number is {ref},"ir riżerva tal ferrovija tiegħek għal [ 4 hija ]{""entity"": ""bookpeople""} kwalunkwe ħaġa li tista' tgħinlek"
all set up your reference number is {ref} do you need any more help,"i booked [ you on ]{""entity"": ""trainid""} train [ tr2716 ]{""entity"": ""ref""}"
i have the tickets booked for you what else can i help with,"B'kollox , il Bejgħ kien ta' suċċess [ , it ]{""entity"": ""price""} tariffa totali hija ta' 101 ħlas kull [ darba li ]{""entity"": ""ref""} tista' tieħu"
sure i was able to book your seat and your reference number is {ref} which is payable at the station the travel time is {duration},"it tariffa totali [ għall kiri kienet ta' ]{""entity"": ""price""}[ suċċess ]{""entity"": ""ref""}"
your booking was successful the total fee is {price} payable at the station your reference number is:{ref} is there anything else i can help you with,"ir [ reġistrazzjoni ta' ]{""entity"": ""trainid""}[ tr2164 hemm ]{""entity"": ""price""} kwalunkwe ħaġa li tista' tgħinlek"
i have made those reservations and your reference number is {ref},"[ reġistrazzjoni għal ]{""entity"": ""trainid""} kull ħaġa oħra ta [ tr2006 ]{""entity"": ""ref""}"
reference number is:{ref}i have you booked then train leaves at 07:{leaveat} 1 anything else,"sure i booked [ tr4625 will ]{""entity"":"" leaveat""} be [ due payable ]{""entity"": ""ref""} at the station"
booking was successful the total fee is {price} payable at the station your reference number is {ref} is there anything else you need today,"[ i has ]{""entity"": ""trainid""} booked [ tr8509 ]{""entity"": ""ref""}"
i was able to book {bookpeople} tickets for you on that train your reference number is {ref} is there anything else for today,"ir riżerva tiegħek għal [ 6 hija ]{""entity"": ""trainid""} kull ħaġa li tista' tagħmel għalik"
the booking was successful and your feference number is {ref} may i help you with anything else today,"i kien kapaċijirreġistra n numru ta' referenza tiegħu huwa [ i4012zaz ]{""entity"": ""ref""}"
ok the booking was successful the total fee is {price} at the station and the reference number is {ref},għandek il-biljetti mniżżla għalik għaliex xi ħaġa tista' tgħin
ive booked your tickets the reference number is {ref},"il ferrovija għandha tinġabar u n numru ta' referenza [ għandu jitħallas ]{""entity"": ""price""} fl istazzjon jista' jgħinlek b'kull ħaġa oħra"
your reference number for the booking is {ref} and it will cost {price},"in numru ta' referenza tiegħek huwa [ ta' 4 ]{""entity"": ""price""} triljun meta tasal fl istazzjon għal tfittxija ħażina għal kulleġġ biex iżżur"
booking was successful the total fee is {price} payable at the station your reference number is {ref} can i help you with anything else,"huwa mniżżel fil kotba u n numru ta' referenza tiegħek huwa [ 7v38wv1g ]{""entity"": ""ref""}"
booking was successful your reference number is {ref} you pay at the station {price},"i was able to book [ 5 is ]{""entity"": ""bookpeople""} there anything else for today"
alright got you booked on train {trainid} the total fee is {price} payable at the station your reference number is:{ref} anything else i can help with today,"għandek tistabbilixxi l miżata kollha ta' [ 1328 ġimgħa ]{""entity"": ""ref""}"
youre all set the total fee is {price} payable at the station your reference number is:{ref},"in numru ta' referenza tiegħek huwa [ k1bwuixz li għandu jitħallas ]{""entity"":"" price""} fl istazzjon hemm kwalunkwe ħaġa oħra li tista' tgħinlek bħalissa ."
booking was successful the total fee is {price} payable at the station,"in numru ta' referenza tiegħek [ tniżżel fil ]{""entity"": ""ref""} kotba [ aq95f0xh għandek ]{""entity"":"" price""} bżonn xi ħaġa oħra"
booking was successful the total fee is {price} payable at the station reference number is:{ref} can i assist you further today,"kbir in numru ta' referenza huwa [ 8bgcyrd5 jista' ]{""entity"":"" price""} jgħin bi kwalunkwe ħaġa oħra"
