"- sure ill take the one that leaves at [5:29]{""entity"":"" leaveat""} what is the cost","- żgur li ħadd ma jista' jieħu l ħaġa li tħalli l [ ħamsa ta' filgħaxija x'inhi l ]{""entity"":"" leaveat""} ispiża"
- i actually need a train,- i attwalment għandhom bżonn ferrovija
"- departing from [cambridge]{""entity"": ""departure""} and going to [leicester]{""entity"": ""destination""} on [tuesday]{""entity"":"" day""}","- it [ tluq mill ]{""entity"": ""departure""} pont tal [ baħar ]{""entity"":"" day""}"
"- yes please for [3]{""entity"": ""bookpeople""} people","- iva għal [ 3 persuni ]{""entity"": ""bookpeople""}"
"- can you help me find a train departing from [cambridge]{""entity"": ""departure""} going to [kings lynn]{""entity"":"" destination""}","- can you help me find a [ train departing ]{""entity"": ""departure""} from [ cambridge ]{""entity"":"" destination""}"
"- i want to leave on [thursday]{""entity"": ""day""} and arrive by [14:00]{""entity"":"" arriveby""}","- i want to [ leave on ]{""entity"": ""day""}[ thursday ]{""entity"":"" arriveby""}"
"- i dont have a specific time to leave but i do want to arrive before [14:00]{""entity"":"" arriveby""} how much will this cost","- l i dont għandu żmien speċifiku biex jitlaq iżda jrid jasal qabel ma jkun [ jaf kemm se ]{""entity"":"" arriveby""} jkun għaliha ."
- i will also need train tickets,- i se jkollha bżonn ukoll biljetti tal-ferrovija
"- i would like to go to [cambridge]{""entity"":"" destination""}","- i would like to go to [ cambridge ]{""entity"":"" destination""}"
"- leaving [bishops stortford]{""entity"": ""departure""} and ill need the departure time too please","- jekk jogħġbok [ imla l ]{""entity"": ""departure""} ħin tat tluq jekk jogħġbok"
"- that sounds good it leaves on [thursday]{""entity"": ""day""} right","- jekk jogħġbok [ imla l ]{""entity"": ""departure""} ħin tat tluq jekk jogħġbok"
"- thank you im also looking for a [sunday]{""entity"": ""day""} train","- għandek tħares ukoll lejn il ferrovija [ tax xemx ]{""entity"": ""day""}"
"- i need to leave from [norwich]{""entity"": ""departure""} and arrive in [cambridge]{""entity"": ""destination""} by [11:30]{""entity"":"" arriveby""}","- jeħtieġ li noqgħod [ mingħajr saħħa ]{""entity"": ""departure""}"
"- hello i need a train on [wednesday]{""entity"": ""day""} arriving at [14:30]{""entity"":"" arriveby""}","- il Ġermanja għandha bżonn ta' ferrovija fuq il [ kliewi ]{""entity"":"" arriveby""}"
"- i am departing from [cambridge]{""entity"": ""departure""} and going to [leicester]{""entity"": ""destination""} and i need to arrive by 14:30","- jitbiegħed mill [ pont u ]{""entity"": ""departure""} għandu jasal sal Ġimgħa"
"- please make a booking for [3]{""entity"": ""bookpeople""} people make sure you get the reference number","- jekk jogħġbok agħmel tajjeb għal [ 3 persuni ]{""entity"": ""bookpeople""} biex tiżgura li jkollok in numru ta' referenza"
"- i would like to take a train to [cambridge]{""entity"": ""destination""} on [monday]{""entity"":"" day""}","- i would like to take a train to [ cambridge ]{""entity"": ""destination""}"
"- i am departing from london liverpool heading to [cambridge]{""entity"":"" destination""}","- jitbiegħed mill intestatura tal ħasil tal fwied tal għadma tal għadma tal għadma tal għadma tal għadma [ tal għadma ]{""entity"":"" destination""}"
"- i need to arrive by [15:30]{""entity"": ""arriveby""}","- għandek tasal sal [ Ġimgħa ]{""entity"": ""arriveby""}"
"- yes please book it for [2]{""entity"": ""bookpeople""} tickets also include the reference number","- iva jekk jogħġbok iktebha għal [ 2 biljetti ]{""entity"": ""bookpeople""} inkluż ukoll in numru ta' referenza"
"- i need some information on taking a train from [kings lynn]{""entity"": ""departure""} to [cambridge]{""entity"":"" destination""}","- i għandek bżonn ta' xi informazzjoni dwar [ it teħid ta' ferrovija mill Ġerusalemn ]{""entity"": ""departure""}"
"- [wednesday]{""entity"":"" day""} and can you please make sure i get there before [19:00]{""entity"":"" arriveby""} i dont want to miss wheel of fortune","- il [ kliewi jridu ]{""entity"":"" day""} jitilfu [ r rota ]{""entity"":"" arriveby""} tal għajnuna"
"- i want to find a train leaving [cambridge]{""entity"": ""departure""} and going to [bishops stortford]{""entity"":"" destination""} can you help me","- nixtieq insib ferrovija li tħalli l pont [ tal baħar ]{""entity"":"" destination""} tista' tgħinni"
"- we need it to leave after [17:00]{""entity"": ""leaveat""} on [sunday]{""entity"":"" day""}","- għandna bżonn inħallu wara [ t twelid ]{""entity"": ""leaveat""}"
"- yes could you book [one]{""entity"":"" bookpeople""} ticket for me and give me the reference number","- iva tista' tniżżel biljett [ wieħed għalija ]{""entity"":"" bookpeople""} u agħti n numru ta' referenza"
"- i would also like a train from [leicester]{""entity"": ""departure""} on [tuesday]{""entity"": ""day""} too","- i would also like a train [ from leicester too ]{""entity"": ""departure""}"
"- it should arrive in [cambridge]{""entity"": ""destination""} by [11:15]{""entity"": ""arriveby""} on the same day that i made the restaurant reservation for","- i would also like a train [ from leicester too ]{""entity"": ""departure""}"
"- can you please book a train to [cambridge]{""entity"": ""destination""} that arrives by [11:30]{""entity"":"" arriveby""}","- tista' , jekk jogħġbok , tikteb ferrovija [ biex tgħin ]{""entity"": ""destination""} fil pont"
"- the [same day]{""entity"":"" day""} as the booking and im coming from [birmingham new street]{""entity"":"" departure""}","- [ fl istess jum ]{""entity"":"" day""}"
"- is there a train that arrives closer to [11:30]{""entity"":"" arriveby""} if so i just need the id price and travel time","- hemm ferrovija li tasal eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb [ għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb ]{""entity"":"" arriveby""} għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb g"
"- im also looking for a train going to [cambridge]{""entity"": ""destination""} by [11:30]{""entity"": ""arriveby""}","- hemm ferrovija li tasal eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb [ għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb ]{""entity"":"" arriveby""} għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb għall eqreb g"
"- thanks i do actually need help finding a train i want to go to [london kings cross]{""entity"": ""destination""} on [monday]{""entity"":"" day""}","- l Unjoni Ewropea għandha bżonn tgħin biex issib ferrovija li trid tmur [ għall istazzjon tat ]{""entity"": ""destination""}[ traffiku ]{""entity"":"" day""}"
"- i would like to depart cambridge after [13:30]{""entity"":"" leaveat""}","- jixtieq jitbiegħed mill pont wara l [ ikel ]{""entity"":"" leaveat""}"
"- ill need tickets for [4]{""entity"": ""bookpeople""} people can i have the reference number please","- biljetti għal [ 4 persuni ]{""entity"": ""bookpeople""} jista' jkollhom in numru ta' referenza jekk jogħġbok"
"- thank you im also looking to leave on [tuesday]{""entity"": ""day""} by train arrival will be [stansted airport]{""entity"":"" destination""}","- għandek tħares lejn [ it tubu ]{""entity"": ""day""}[ . ]{""entity"":"" destination""}"
"- ill be departing from [cambridge]{""entity"":"" departure""} departure time doesnt matter id just like to be there by [17:45]{""entity"":"" arriveby""} please","- ikunu qed jitilqu mill [ pont tal ]{""entity"":"" departure""} baħar [ jekk jogħġbok ]{""entity"":"" arriveby""}"
"- there will be [6]{""entity"": ""bookpeople""} people traveling","- se jkun hemm [ 6 persuni ]{""entity"": ""bookpeople""} li jivvjaġġaw"
"- i need a train from [norwich]{""entity"": ""departure""} to [cambridge]{""entity"": ""destination""} on [friday]{""entity"":"" day""} please i need to get there at about [10:30]{""entity"":"" arriveby""}","- i għandek bżonn ferrovija [ mingħajr ekwipaġġ ]{""entity"": ""departure""}"
"- i need [3]{""entity"": ""bookpeople""} tickets","- i għandek bżonn [ 3 biljetti ]{""entity"": ""bookpeople""}"
"- thanks i also need a train for [sunday]{""entity"": ""day""} departing from [peterborough]{""entity"":"" departure""}","- bis saħħa tiegħi neħtieġu wkoll ferrovija għall ġemellaġġ [ tax xemx ]{""entity"": ""day""}"
"- i need to arrive in [cambridge]{""entity"": ""destination""} at about [11:15]{""entity"":"" arriveby""}","- i għandek tasal fil [ pont ]{""entity"":"" arriveby""}"
"- yes please for the [same group of people]{""entity"":"" bookpeople""}","- iva jekk jogħġbok għall [ istess grupp ta' nies ]{""entity"":"" bookpeople""}"
- yes i also need to find a train please,- iva għandek bżonn ukoll issib ferrovija jekk jogħġbok
"- i need to depart from strevenage [wednesday]{""entity"":"" day""} after [10:15]{""entity"":"" leaveat""} arriving in [cambridge]{""entity"":"" destination""}","- i għandek titbiegħed mill ġilda tal [ kliewi strevenage ]{""entity"":"" leaveat""}"
- that would be great how long is that train ride by the way,- dan ikun kbir kemm ilha ħafna l-ferrovija għaddejja bil-mod
"- i need it to leave from [cambridge]{""entity"": ""departure""} and arrive at [13:45]{""entity"": ""arriveby""} at [london liverpool street]{""entity"": ""destination""} on a [sunday]{""entity"":"" day""}","- i għandek bżonn [ tħalli mill ]{""entity"": ""arriveby""}[ pont ]{""entity"":"" day""}"
"- no thanks i also need a train leaving [cambridge]{""entity"": ""departure""} on [tuesday]{""entity"":"" day""}","- l ebda ħaġa permezz ta' ferrovija m'għandha bżonn tħalli l [ pont tat ]{""entity"": ""departure""}[ trasport ]{""entity"":"" day""}"
"- id like to go to [leicester]{""entity"": ""destination""} please","- l ebda ħaġa permezz ta' ferrovija m'għandha bżonn tħalli l [ pont tat ]{""entity"": ""departure""}[ trasport ]{""entity"":"" day""}"
"- i would like to leave after [09:45]{""entity"":"" leaveat""} can you book the first one available after that and give me the reference number","- nixtieq inħalli wara d [ 09 ta' Settembru , tista' tniżżel ]{""entity"":"" leaveat""} l ewwel wieħed disponibbli wara l ieħor u n numru ta' referenza tiegħi"
- just myself will be travelling,- il-Ġimgħa l-Ġdida se tkun l-ivvjaġġar
"- no but i would like a train on [wednesday]{""entity"": ""day""} at [15:30]{""entity"": ""arriveby""} from [stansted airport]{""entity"": ""departure""} to [cambridge]{""entity"":"" destination""}","- le iżda nixtieq ferrovija [ fuq il ]{""entity"": ""arriveby""}[ kliewi ]{""entity"": ""departure""}"
"- the train needs to arrive by [15:30]{""entity"": ""arriveby""}","- il ferrovija għandha bżonn tasal sal [ Ġimgħa ]{""entity"": ""arriveby""}"
"- could you please check again i was pretty certain there was a train from [stansted airport]{""entity"": ""departure""} that would get me to caimbridge by [15:30]{""entity"": ""arriveby""} on [wednesday]{""entity"":"" day""}","- tista' jekk jogħġbok iċċekkja għal darb' oħra li kien hemm ċerta ferrovija mill [ ajruport ta' ]{""entity"": ""departure""}[ oriġini ]{""entity"": ""arriveby""}"
"- yes please book it for [8]{""entity"": ""bookpeople""} people and then give me the reference number","- iva , jekk jogħġbok irreġistrah għal [ 8 persuni ]{""entity"": ""bookpeople""} u mbagħad agħtih in numru ta' referenza"
"- im also looking for a train that goes to [cambridge]{""entity"":"" destination""}","- im also looking for a train that goes to [ cambridge ]{""entity"":"" destination""}"
"- i need the train to leave from [peterborough]{""entity"": ""departure""} on [sunday]{""entity"": ""day""} and i need it to leave [after 12:00]{""entity"": ""leaveat""}","- għandek bżonn il [ ferrovija biex ]{""entity"": ""departure""} toħroġ mill istazzjon tal [ ferrovija ]{""entity"": ""leaveat""}"
"- yes that sounds perfect i need a reservation for [7]{""entity"": ""bookpeople""} people can i have the reference number also thanks for your help","- iva li l proponent i għandu bżonn riżerva għal [ 7 persuni ]{""entity"": ""bookpeople""} jista' jkollu n numru ta' referenza tiegħek ukoll permezz tal għajnuna tiegħek"
"- i prefer [museum]{""entity"":"" type""} s get entrance fee am also looking for a train it should depart from [cambridge]{""entity"": ""departure""} and should arrive by [08:30]{""entity"": ""arriveby""} on [monday]{""entity"": ""day""} and should go to [kings lynn]{""entity"": ""destination""}","- iva li l proponent i għandu bżonn riżerva għal [ 7 persuni ]{""entity"": ""bookpeople""} jista' jkollu n numru ta' referenza tiegħek ukoll permezz tal għajnuna tiegħek"
"- i also need a train from [cambridge]{""entity"":"" departure""}","- i għandhom bżonn ukoll ferrovija minn fuq il [ pont ]{""entity"":"" departure""}"
"- yes please also i need a train that needs to get there around [20:30]{""entity"":"" arriveby""} can you look that up as well","- iva jekk jogħġbok għandek bżonn ukoll taħriġ li jeħtieġ li jkun hemm madwar id [ dinja kollha ]{""entity"":"" arriveby""} tista' tħares' il fuq ukoll"
"- [monday]{""entity"":"" day""} thank you ill be departing from [leicester]{""entity"": ""departure""} to [cambridge]{""entity"":"" destination""}","- il [ Ġermanja ]{""entity"":"" destination""}"
"- yes can you book [2]{""entity"": ""bookpeople""} tickets please and also could i get a reference number when you are done thank you","- iva tista' tniżżel [ 2 biljetti ]{""entity"": ""bookpeople""} jekk jogħġbok u tista' wkoll tieħu numru ta' referenza meta tkun mistiedna ."
"- that is fine book me a table for [6]{""entity"": ""bookpeople""} on sat at [17:30]{""entity"":"" booktime""} i also need a train for the same and should leave [leicester]{""entity"": ""departure""} for [cambridge]{""entity"": ""destination""}","- il Ġurnal imħallas huwa tabella għal [ 6 ]{""entity"": ""destination""}"
"- it doesnt matter as long as i am there by [13:45]{""entity"": ""arriveby""} leaving [leicester]{""entity"": ""departure""} going to [cambridge]{""entity"":"" destination""} ill need the reference number too please","- il Ġurnal imħallas huwa tabella għal [ 6 ]{""entity"": ""destination""}"
"- i also need a train that goes to [cambridge]{""entity"":"" destination""}","- i jeħtieġ ukoll ferrovija li tgħaddi għal fuq il [ pont ]{""entity"":"" destination""}"
"- ill need to arrive by [11:30]{""entity"":"" arriveby""} im leaving from [peterborough]{""entity"": ""departure""} on [friday]{""entity"":"" day""}","- ħtieġa ħażina li wieħed [ jasal għaliha ]{""entity"": ""departure""}"
"- i need to take a train from [peterborough]{""entity"": ""departure""} to [cambridge]{""entity"": ""destination""} on [friday]{""entity"":"" day""} i would like to arrive by [11:30]{""entity"": ""arriveby""} please","- għandek bżonn tieħu ferrovija mill [ Istazzjon tal ]{""entity"":"" day""} Ferrovija [ jekk jogħġbok ]{""entity"": ""arriveby""}"
"- i need to book this for [6]{""entity"": ""bookpeople""} people please i will also need to get the reference number thanks for your help","- għandek bżonn tieħu ferrovija mill [ Istazzjon tal ]{""entity"":"" day""} Ferrovija [ jekk jogħġbok ]{""entity"": ""arriveby""}"
"- i also need a train to [birmingham new street]{""entity"":"" destination""}","- għandna bżonn ukoll ta' ferrovija [ għat tbaħħir fit toroq ġodda ]{""entity"":"" destination""}"
"- [friday]{""entity"":"" day""} i am taking a half day at work to get an early weekend so after [14:00]{""entity"": ""leaveat""} please","- friday jekk [ jogħġbok ]{""entity"": ""leaveat""}"
"- yes for [one]{""entity"":"" bookpeople""} please","- iva għal [ wieħed jekk ]{""entity"":"" bookpeople""} jogħġbok"
- ok were you able to book it,- ok were you able to book it
"- for [one]{""entity"":"" bookpeople""} please","- għal [ xi ħadd ]{""entity"":"" bookpeople""}"
"- can you help me find a train going to [leicester]{""entity"": ""destination""} that arrives by [15:15]{""entity"":"" arriveby""}","- can you help me find a [ train going to leicester ]{""entity"": ""destination""}"
"- i will be leaving on [thursday]{""entity"":"" day""}","- i will be leaving on [ thursday ]{""entity"":"" day""}"
- i would like to catch an early train what time does the first train depart,- i would like to catch an early train what time does the first train depart
"- yes book [one]{""entity"":"" bookpeople""} day","- Ġurnal [ Iva ġurnata ]{""entity"":"" bookpeople""}"
"- great thank you so much i also need information on a train to [london liverpool street]{""entity"":"" destination""}","- imħabba ħafna li għandek bżonn informazzjoni dwar ferrovija biex tgħin [ lit toroq tal fwied ]{""entity"":"" destination""}"
"- on [friday]{""entity"": ""day""} and i need to get there by [10:45]{""entity"": ""arriveby""}","- dwar [ friday ]{""entity"": ""arriveby""}"
- yes i actually just needed the train number so thank you,- iva għadu kemm kellu bżonn in-numru tal-ferrovija sabiex tiġi mistiedna
- no that will be it i will book the train later,- no that will be it i will book the train later
- youre right im stupid thanks for checking i also need a train,- għandek bżonn ukoll ta' ferrovija
"- i want to leave [after 13:00]{""entity"": ""leaveat""}","- nixtieq inħalli wara [ t twelid ]{""entity"": ""leaveat""}"
"- i will be travelling to [birmingham new street]{""entity"":"" destination""}","- i se tkun qed tivvjaġġa lejn it [ toroq il ġodda ta' birmingham ]{""entity"":"" destination""}"
"- i will need to travel on [saturday]{""entity"": ""day""} and i already said when ill need to leave give me the arrival time and price please","- i se jkollha bżonn tivvjaġġa [ fuq il ]{""entity"": ""day""} ħin tal wasla u l prezz jekk jogħġbok"
"- can you help me find a train leaving on [sunday]{""entity"": ""day""} arriving by [9:00]{""entity"":"" arriveby""}","- can you help me find a train leaving on [ sunday ]{""entity"":"" arriveby""}"
"- ill be heading to [peterborough]{""entity"": ""destination""} from [cambridge]{""entity"":"" departure""}","- ħass ħażin li jaqa' [ taħt il ]{""entity"": ""destination""}[ ġilda ]{""entity"":"" departure""}"
- im flexible as long as i arrive by 9:00 could you let me know the total travel time,- il-ħin totali ta' l-ivvjaġġar
- actually ill be needing to find a way to get to petersborough i was thinking a train might be cheaper,"- Fil-fatt, ma kienx hemm bżonn li jinstab mod kif wieħed jasal għall-klassifikazzjoni tal-Ġerusalemm i kien qed jaħseb li l-ferrovija tista' tkun irħas"
"- i need to leave [cambridge]{""entity"": ""departure""} on [monday]{""entity"": ""day""} and get to pererborough by [15:00]{""entity"":"" arriveby""}","- ħass ħażin li jaqa' [ taħt il ]{""entity"": ""destination""}[ ġilda ]{""entity"":"" departure""}"
- and how much does a ticket cost,- u kemm għandu prezz tal-biljett
"- im looking for a train leaving on [tuesday]{""entity"": ""day""} going to [cambridge]{""entity"":"" destination""}","- im looking for a train leaving on [ tuesday ]{""entity"":"" destination""}"
"- [bishops stortford]{""entity"": ""departure""} and leave [after 08:15]{""entity"": ""leaveat""} on tuesday","- [ il biċċa l kbira tal ]{""entity"": ""departure""} biċċiet tat tubi"
"- excellent please make a booking for [six]{""entity"":"" bookpeople""} people then give me the reference number","- eċċellenti jekk jogħġbok agħmel riċetta għal [ sitt persuni ]{""entity"":"" bookpeople""} imbagħad agħtini n numru ta' referenza"
"- yes i need help finding a train id like to find one from [ely]{""entity"": ""departure""} on [saturday]{""entity"":"" day""}","- iva għandek bżonn tgħin biex issib fergħa li tixtieq issib waħda mill [ anzjani ]{""entity"":"" day""}"
"- i would like to get there by [09:00]{""entity"": ""arriveby""} and i am going to [cambridge]{""entity"": ""destination""}","- nixtieq li jkun hemm [ . . . ]{""entity"": ""arriveby""}"
- no that is all i need good day,- l-ebda ħaġa li għandha bżonn ġurnata tajba
"- i an also looking for a train the train should depart from [leicester]{""entity"": ""departure""} and should leave after [16:15]{""entity"": ""leaveat""}","- i an also looking for a train the [ train should depart from leicester ]{""entity"": ""departure""}"
"- no thank you i also need a train to [cambridge]{""entity"": ""destination""} on [sunday]{""entity"":"" day""} can you help with that","- l ebda ħaġa li għandek bżonn ta' ferrovija għall [ ivvjaġġar ma ]{""entity"": ""destination""} tista' tgħin ma' dan ."
"- yes id like to go to [leicester]{""entity"": ""departure""} after [19:45]{""entity"":"" leaveat""}","- iva tixtieq tħallas [ is silġ ]{""entity"": ""departure""}"
"- im going to [cambridge]{""entity"":"" destination""} ill be departing from [leicester]{""entity"":"" departure""}","- l im intenzjoni li [ jitnaqqas il ]{""entity"":"" destination""}[ piż ]{""entity"":"" departure""}"
"- you book for [5]{""entity"": ""bookpeople""} people please","- jekk jogħġbok ikteb [ lil 5 persuni ]{""entity"": ""bookpeople""}"
"- no thanks but i could use some help with finding a train into [cambridge]{""entity"":"" destination""}","- le grazzi iżda nista' nuża xi għajnuna biex insib ferrovija għal fuq [ il baħar ]{""entity"":"" destination""}"
"- i am leaving from [norwich]{""entity"": ""departure""} on [thursday]{""entity"":"" day""} i need to arrive by [9]{""entity"":"" arriveby""}","- jitħalla mill [ anqas darba ]{""entity"": ""departure""} kuljum"
- yes please book it,- iva jekk jogħġbok ikteb dan
"- i have booked you one train ticket for cafe jello in cambridge train number tr3948 departs from [norwich]{""entity"": ""departure""} and arrives to [cambridge]{""entity"": ""destination""} on [thursday]{""entity"": ""day""} at 8:35","- għandek tikteb biljett tal ferrovija wieħed għall ġojjelli tal vjaġġ bl ajru bin numru tal ferrovija tr3948 [ jitlaq minn ]{""entity"": ""destination""} fuq il biljett tal vjaġġ u jitlaq minn fuq il biljett tal vjaġġ ta' 8 snin [ . ]{""entity"": ""day""}"
"- i also need a train from [ely]{""entity"": ""departure""} to [cambridge]{""entity"":"" destination""}","- i also need a train [ from ely ]{""entity"": ""departure""}"
"- ill be travelling on [wednesday]{""entity"":"" day""} and would like to arrive by [19:45]{""entity"":"" arriveby""}","- jivvjaġġaw [ ħażin fuq ]{""entity"":"" day""} il [ kliewi ]{""entity"":"" arriveby""}"
"- yes please book me for [4]{""entity"": ""bookpeople""} people this is a surprise family trip","- iva jekk jogħġbok iktebni għal [ 4 persuni ]{""entity"": ""bookpeople""} ."
"- do you have any trains leaving after [09:45]{""entity"": ""leaveat""} on [sunday]{""entity"":"" day""}","- għandek kwalunkwe ferrovija li tħalli wara [ 09 . ]{""entity"": ""leaveat""}"
"- im travelling from [london liverpool street]{""entity"": ""departure""} to [cambridge]{""entity"":"" destination""}","- ivvjaġġar minn [ Triq il Ġilda tal ]{""entity"": ""departure""}[ Fwied ]{""entity"":"" destination""}"
"- yes i need [5]{""entity"": ""bookpeople""} tickets","- iva għandek bżonn [ 5 biljetti ]{""entity"": ""bookpeople""}"
"- i also need a train on [wednesday]{""entity"":"" day""} leaving from [kings lynn]{""entity"":"" departure""}","- i also need a train on [ wednesday ]{""entity"":"" day""}"
"- yes i would like to arrive in [cambridge]{""entity"": ""destination""} by [18:45]{""entity"": ""arriveby""} please","- iva nixtieq nasal fil [ pont jekk ]{""entity"": ""destination""} jogħġbok"
"- not now im also looking for a train from [cambridge]{""entity"":"" departure""}","- mhux qed infittxu wkoll ferrovija minn fuq il [ baħar ]{""entity"":"" departure""}"
"- i am going to [leicester]{""entity"": ""destination""} on [wednesday]{""entity"": ""day""} and need to be there by [09:15]{""entity"":"" arriveby""}","- i amgoing to [ leicester ]{""entity"":"" arriveby""}"
"- im looking for a train departing from [cambridge]{""entity"": ""departure""} on [wednesday]{""entity"":"" day""}","- im looking for a train departing [ from cambridge ]{""entity"": ""departure""}"
"- i am attending a seminar in [ely]{""entity"":"" destination""}","- i amattending a seminar in [ ely ]{""entity"":"" destination""}"
"- well i just want to leave after [9:15]{""entity"":"" leaveat""}","- irridu nitilqu wara d [ 9 ta' Settembru ]{""entity"":"" leaveat""}"
"- the [9:50]{""entity"": ""leaveat""} train will be fine ill need to book for [6]{""entity"": ""bookpeople""} people can i please have the reference number","- irridu nitilqu wara d [ 9 ta' Settembru ]{""entity"":"" leaveat""}"
"- yes i also need a train for [sunday]{""entity"":"" day""}","- iva għandek bżonn ukoll ferrovija għal tagħmir [ tax xemx ]{""entity"":"" day""}"
"- ill be coming into [cambridge]{""entity"": ""destination""} from [bishops stortford]{""entity"":"" departure""} and i want to arrive around [10:15]{""entity"":"" arriveby""}","- il marda ta' [ l ilsien ]{""entity"":"" departure""} u d dwiefer tibda [ titqassam ]{""entity"":"" arriveby""}"
- yes please book that for me,- iva jekk jogħġbok ikteb dak għalija
"- can you help me find a train leaving [thursday]{""entity"": ""day""} departing from [london liverpool street]{""entity"":"" departure""}","- can you help me find a train leaving [ thursday ]{""entity"": ""day""}"
"- i dont have a preference but i do need to be in [cambridge]{""entity"": ""destination""} by [15:00]{""entity"":"" arriveby""}","- l i dont għandhom preferenza iżda għandhom bżonn ikunu [ inviżibbli ]{""entity"":"" arriveby""}"
"- thank you i now need help with a train from [cambridge]{""entity"": ""departure""} to [birmingham new street]{""entity"":"" destination""} please","- għandek bżonn tgħin b'ferrovija minn fuq il [ baħar . ]{""entity"": ""departure""}"
"- the train should leave after [12:30]{""entity"": ""leaveat""} and should leave on [friday]{""entity"":"" day""}","- għandek bżonn tgħin b'ferrovija minn fuq il [ baħar . ]{""entity"": ""departure""}"
"- yes please [any]{""entity"":"" leaveat""} of them will do i just need the booking for [8]{""entity"": ""bookpeople""} people","- għandek bżonn tgħin b'ferrovija minn fuq il [ baħar . ]{""entity"": ""departure""}"
- i would like to get a train as well,- i would like to get a train as well
"- we will be departing from [broxbourne]{""entity"": ""departure""} on [tuesday]{""entity"": ""day""} to arrive by [8:15]{""entity"": ""arriveby""} in [cambridge]{""entity"":"" destination""}","- aħna se nitilqu minn [ broxbourne ]{""entity"":"" destination""}"
"- yes please select one and book it for [6]{""entity"": ""bookpeople""} people ill need the reference number","- iva jekk jogħġbok agħżel wieħed u ġibdu għal [ 6 persuni foqra għandhom ]{""entity"": ""bookpeople""} bżonn in numru ta' referenza"
"- i also need a train to [cambridge]{""entity"":"" destination""} on [wednesday]{""entity"": ""day""} please","- iva jekk jogħġbok agħżel wieħed u ġibdu għal [ 6 persuni foqra għandhom ]{""entity"": ""bookpeople""} bżonn in numru ta' referenza"
"- ill be departing from [broxbourne]{""entity"":"" departure""} id like to arrive by [12:30]{""entity"":"" arriveby""}","- ikunu qed jitilqu minn [ broxbourne ]{""entity"":"" arriveby""}"
"- yes that would be great ill need tickets for [5]{""entity"": ""bookpeople""} people can i have the reference number please","- iva li jkun hemm bżonn kbir ta' biljetti għal [ 5 persuni ]{""entity"": ""bookpeople""} jista' jkollhom in numru ta' referenza jekk jogħġbok"
"- i need to take a train out of [cambridge]{""entity"": ""departure""} after [19:00]{""entity"": ""leaveat""} please","- għandek bżonn tieħu ferrovija' l barra mill [ pont ta' fuq il baħar jekk ]{""entity"": ""departure""} jogħġbok"
"- i need to travel on [tuesday]{""entity"": ""day""} to [london kings cross]{""entity"":"" destination""}","- i għandek tivvjaġġa fuq [ it tuesday ]{""entity"":"" destination""}"
"- yes please for [6]{""entity"": ""bookpeople""} people","- iva għal [ 6 persuni ]{""entity"": ""bookpeople""}"
"- yes i need a train leaving [cambridge]{""entity"":"" departure""}","- iva għandek bżonn ferrovija li tħalli l [ pont ]{""entity"":"" departure""}"
"- heading to [norwich]{""entity"": ""destination""} on [tuesday]{""entity"": ""day""}","- intestatura għal , [ jew għal , ]{""entity"": ""destination""}"
"- i would like to leave after [15:16]{""entity"": ""leaveat""}","- nixtieq inħalli wara 15 il [ sena ]{""entity"": ""leaveat""}"
"- i am are also looking for a train the train should depart from [stansted airport]{""entity"": ""departure""} and should leave after [14:45]{""entity"":"" leaveat""} the train should leave on [monday]{""entity"": ""day""} and should go to [cambridge]{""entity"":"" destination""}","- jien qed infittex ukoll ferrovija li [ l ferrovija għandha titbiegħed mill ajruport ta' ]{""entity"": ""departure""} oriġini"
"- yes that should work can you book me for [1]{""entity"": ""bookpeople""} ticket please","- iva li għandek taħdem tista' tiktebni għal [ biljett wieħed ]{""entity"": ""bookpeople""} jekk jogħġbok"
"- im also looking for a train the train should be on the [same day]{""entity"":"" day""} as the [hotel]{""entity"": ""type""} booking","- im also looking for a train the train should be on the [ same day booking ]{""entity"": ""type""}"
- yeah that would be great,- li jkun kbir
"- i am sorry i meant a trip into [kings lynn]{""entity"":"" destination""} i am coming from [cambridge]{""entity"": ""departure""} and looking for a train","- jiġifieri vjaġġ lejn il ħarġa tal ħarġa tal ħarġa [ tal ħarġa tal ħarġa tal ħarġa ]{""entity"":"" destination""} tal ħarġa tal ħarġa u li jfittex ferrovija"
"- im leaving on [tuesday]{""entity"":"" day""} id like to leave after [19:45]{""entity"":"" leaveat""}","- it [ tħollija fuq ]{""entity"":"" day""} it [ tubi ]{""entity"":"" leaveat""}"
"- [2]{""entity"": ""bookpeople""} people i need the reference number too","- [ 2 persuni ]{""entity"": ""bookpeople""} li għandhom bżonn in numru ta' referenza wkoll"
- yes please book that train,- iva jekk jogħġbok ikteb dik il-ferrovija
