tuesday,biċċa,6
12:30,Ġimgħa,6
17:30,Ġimgħa,6
20:15,b'hekk,6
19:30,twelid,6
14:00,Ġimgħa,6
1,Ġimgħa,6
corsica,sservi l,6
17:45,i dont,6
21:30,Ġimgħa,6
moderate,moderate price,6
06:40,sena .,6
one,11: 00,6
dont care,dont care about,6
dont care,dont care which,6
centre,ċentru tal,6
cinema,ċinema wara,6
museum,ħaġa,6
centre,taċ ċentru,6
cinema,ċinema jekk,6
any,xi ħaġa,6
museum,. . .,6
centre,ċentru tal,6
museum,ħaġa,6
centre,ċentru tal,6
centre,fiċ ċentru,6
centre,fiċ ċentru,6
centre,ċentru tal,6
tenpin,tenpin kienu,6
centre,taċ ċentru,6
centre,ċentru jekk,6
college,Punent,6
centre,fiċ ċentru,6
museum,Ġerusalemm,6
centre,ċentru tal,6
centre,taċ ċentru,6
centre,ċentru tal,6
museum,Ġerusalemm,6
museum,ħaġa,6
museum,ħaġa,6
centre,ċentru tal,6
centre,ċentru tal,6
centre,fiċ ċentru,6
architecture,arkitettura i,6
centre,fiċ ċentru,6
museum,ċentru,6
museum,Ġerusalemm,6
museum,ħaġa,6
dont care,dont care which,6
dont care,i dont care and,6
east,has free,6
architecture,arkitettura i,6
centre,.,6
moderate,moderata tal,5
cheap,baxx,5
north,centre,5
2,2 days,5
avalon,Ħabs,5
dont care,dont care jekk,5
hotel,3,5
moderate,moderata tal,5
moderate,moderata tal,5
moderate,moderata ta',5
hotel,kuntent,5
hotel,4,5
3,3 lejl,5
4,4 star,5
centre,centre area,5
3,3 star,5
cheap,baxx,5
hotel,irħis,5
center,bliet,5
4,4 star,5
moderate,moderata tal,5
east,Lvant u,5
lensfield hotel,il lensfield hotel .,5
8,8 jekk,5
cheap,baxxa,5
moderate,moderat ikun,5
three,three star,5
center,qarrej,5
east,east area,5
moderate,moderata tal,5
cheap,baxx,5
does not matter,does not matter just,5
hotel,vakum,5
tuesday,tuesday jekk,5
east,Lvant u,5
two,two days,5
hotel,vawċer,5
3,3 star,5
centre,centre that,5
cheap,żejda,5
dont care,dont care what,5
chinese,chinese food,5
chinese,ikel chinese,5
cheap,for a,5
11:15,paġna,5
moderate,moderata jekk,5
moderate,moderata tal,5
south,. . .,5
14:30,Ġesù,5
indian,ħabitat,5
eraina,eraina jekk,5
gastropub,gastropub food,5
chinese,chinese waqt,5
tuesday,tubi u,5
chinese,ikel chinese,5
moderate,moderata fil,5
moderate,moderata tal,5
tuesday,tubi .,5
chinese,chinese jekk,5
bedouin,bedouin jekk,5
west,Ħodor,5
no particular,no particular part,5
nandos,nandos inti,5
international,international food,5
4,4 jekk,5
20:00,kafè,5
5,5 jekk,5
cheap,for a,5
centre,cheap,5
italian,ikel tal,5
dont care,dont care what,5
moderate,moderata tal,5
eraina,eraina jekk,5
center,qarrej,5
02:15,f'02 .,5
21:30,Ħadd,5
21:30,.,5
16:30,ġdid,5
10:00,.,5
fun house,fun house għas,5
01:15,Marzu,5
12:00,.,5
9:45,9 snin,5
17:45,sena,5
07:15,07 sena,5
14:30,.,5
20:00,kafè,5
avalon,ħabs,5
05:30,.,5
nandos,taxi,5
20:00,Ħadd,5
17:45,.,5
24:00,u i,5
13:15,kbira,5
19:45,19talon,5
15:15,ġnien,5
any,any time,5
leicester,dwiefer,5
18:00,ħofra,5
09:50,ely,5
4,4 jekk,5
16:00,u t,5
18:45,00,5
1030,ħofra,5
12:30,qbid,5
12:30,qabel,5
17:45,baħar,5
10:15,dont,5
10:45,i se,5
friday,friday jekk,5
18:00,.,5
12:30,ħlas,5
1,1 jekk,5
17:00,ġodda,5
ely,Ħodor,5
tuesday,tubi u,5
tuesday,tubi li,5
16:45,ġodda,5
21:15,21 sena,5
19:00,Ħadd,5
14:30,.,5
12:30,qtugħ,5
06:40,.,5
1,ġnien,5
12:00,xemx,5
12:15,pont,5
monday,Ħaġa,5
15:15,sena,5
15:30,Ħadd,5
4,11 il,5
10:00,Ħadd,5
12:00,pont,5
14:45,sena,5
20:15,toroq,5
three,foqra,5
monday,wied,5
12:45,nies,5
14:45,wkoll,5
ely,sena .,5
thursday,tiġrifa,5
12:30,tluq,5
10:00,pont,5
13:30,"iva ,",5
13:30,ikel,5
15:16,sena,5
19:45,tubi,5
17:00,ġewwa,5
7,7 jekk,5
9:30,Fwied,5
19:45,19talon,5
friday,friday jekk,5
16:00,Kbira,5
east,ċentru,5
centre,centre area,5
centre,centre what,5
centre,ċentru li,5
park,park jekk,5
cinema,ċinema fil,5
entertainment,divertiment,5
north,north side,5
dont care,dont care what,5
center,ċentru u,5
museum,east,5
centre,centre area,5
east,east side,5
kettles yard,kettles yard jekk,5
park,south,5
any,any that,5
museum,four,5
dont care,dont care what,5
centre,centre area,5
east,east area,5
any,any that,5
cheap,cheap and,4
hotel,hotel and,4
acorn guest house,acorn mars house,4
moderate,moderata ta,4
moderate,moderata bi,4
cheap,cheap est,4
0,0 fiċ,4
tuesday,tuesday get,4
kirkwood house,kirkwood house can,4
west,Punent,4
alphamilton guest house,alphamilton mars house,4
acorn guest house,acorn mars house,4
four,care,4
alphamilton guest house,alphamilton mars house,4
alphamilton guest house,alphamilton mars house,4
el shaddai,el deepaddai,4
monday,dont,4
east,5 and,4
irish,ieħor,4
17:15,17 ta',4
italian,taħżen,4
1900,Ġuħ,4
italian,taħżen,4
west,paċi,4
west,Punent,4
a half hour earlier or later,a half hour earlier or later and,4
nirala,nota,4
west,punent,4
international,internazzjonali,4
eritrean,tal eritrean,4
west,Punent,4
moderate,moderata bi,4
west,4 u,4
west,Punent,4
west,Punent,4
tuesday,tuesday get,4
four,care,4
hotel,hotel and,4
17:15,17 ta',4
nusha,min nusha,4
15:45,15 ta',4
11:15,11 ta',4
3:00,"3 , 500",4
8:15,sa,4
8:15,lejl,4
same group of people,same group of people may,4
8:45,8 ta',4
4,4 can,4
08:15,08 ta',4
wednesday,wednesday can,4
broxbourne,broxbourne can,4
monday,konvoj,4
9:15,9 ta',4
cambridge,cambridge and,4
13:45,13 ta',4
cambridge,ta' cambridge,4
monday,konvoj,4
1,pont,4
monday,konvoj,4
13:45,13 ta',4
noon,.,4
monday,konvoj,4
same group of people,same group of people may,4
4,4 can,4
moderate,moderata bi,4
west,Punent,4
college,college may,4
centre,ċentru u,4
college,kulleġġ,4
center,belt,4
college,kulleġġ,4
1:00,.,4
west,Punent,4
park,park fit,4
west,punent,4
centre,centre can,4
nusha,nusha can,4
centre,ċentru u,4
cambridge artworks,cambridge artworks can,4
college,kulleġġ,4
west,Punent,4
west,punent,4
west,Punent,4
museum,Punent,4
saint catherines college,saint catherines college and,4
west,Punent,4
museum,Punent,4
architecture,arkitettura,4
queens college,queens college can,4
college,kulleġġ,4
college,college may,4
nusha,nusha can,4
saint catherines college,saint catherines college and,4
east,Lvant,3
4,4 li,3
moderate,moderat bi,3
east,Lvant,3
east,Lvant,3
same area,same area as,3
centre,centre of,3
same area,same area as,3
north,north as,3
moderate,moderate ly,3
moderate,moderate ly,3
moderate,moderate ly,3
center,center of,3
moderate,moderate ly,3
moderate,moderat bi,3
17:15,17,3
east,Lvant,3
moderate,moderate ly,3
cheap,cheap er,3
chinese,chinese fl,3
spanish,spana,3
centre,centre of,3
east,Lvant,3
chinese,chinese if,3
east,Lvant,3
moderate,moderat bi,3
west,te,3
07:15,07 .,3
16:45,16 il,3
09:15,09: 00,3
13:45,13 il,3
12:45,12 il,3
12:45,12 il,3
sunday,sunday as,3
tuesday,it tuesday,3
tuesday,it tuesday,3
09:45,09 .,3
tuesday,it tuesday,3
11:15,11: 00,3
18:45,18 il,3
11:45,11 il,3
11:15,11: 00,3
centre,centre of,3
nusha,nusha as,3
centre,centre of,3
east,Lvant,3
centre,centre of,3
centre,centre of,3
centre,centre id,3
park,park to,3
not particular,not particular on,3
south,south of,3
east,east of,3
college,college in,3
centre,centre of,3
center,center of,3
east,Lvant,3
centre,centre of,3
centre,centre of,3
east,Lvant,3
centre,centre of,3
centre,centre of,3
college,college to,3
college,college in,3
centre,centre of,3
center,ċentru,3
centre,centre of,3
east,Lvant,3
east,Lvant,3
nusha,nusha as,3
centre,centre id,3
not particular,not particular on,3
east,east i,2
dont really care,dont really care i,2
centre,ċentru,2
centre,ċentru,2
chinese,chinese u,2
centre,ċentru,2
centre,ċentru,2
chinese,chinese u,2
chinese,chinese ?,2
centre,ċentru,2
centre,ċentru,2
east,post,2
centre,ċentru,2
centre,ċentru,2
centre,ċentru,2
chinese,chinese i,2
lebanese,lebanese ?,2
same group of people,same group of people i,2
same group of people,same group of people i,2
moderate,moderat u,2
centre,ċentru,2
boat,boat s,2
not really,not really i,2
centre,ċentru,2
college,college s,2
centre,ċentru,2
college,college s,2
centre,ċentru,2
college,college s,2
centre,ċentru,2
centre,ċentru,2
nusha,n nusha,2
park,park s,2
centre,ċentru,2
centre,ċentru,2
3,2,1
1,2,1
moderate,moderata,1
moderate,moderat,1
cinema,ċinema,1
0,0,0
expensive,expensive,0
friday,friday,0
wednesday,wednesday,0
warkworth house,warkworth house,0
huntingdon marriott hotel,huntingdon marriott hotel,0
expensive,expensive,0
cheap,cheap,0
2,2,0
archway house,archway house,0
east,east,0
1,1,0
friday,friday,0
3,3,0
north,north,0
warkworth house,warkworth house,0
warkworth house,warkworth house,0
friday,friday,0
warkworth house,warkworth house,0
el shaddai,el shaddai,0
gonville,gonville,0
expensive,expensive,0
2,2,0
la raza,la raza,0
gastropub,gastropub,0
four,four,0
4,4,0
shiraz,shiraz,0
chinese,chinese,0
3,3,0
expensive,expensive,0
chinese,chinese,0
expensive,expensive,0
expensive,expensive,0
thursday,thursday,0
ian hong house,ian hong house,0
lan hong house,lan hong house,0
chinese,chinese,0
eraina,eraina,0
4,4,0
chinese,chinese,0
chinese,chinese,0
7,7,0
cocum,cocum,0
chinese,chinese,0
chinese,chinese,0
chinese,chinese,0
el shaddai,el shaddai,0
the missing sock,the missing sock,0
leicester train station,leicester train station,0
la raza,la raza,0
ballare,ballare,0
riverboat georgina,riverboat georgina,0
gonville hotel,gonville hotel,0
kirkwood house,kirkwood house,0
meghna,meghna,0
gandhi,gandhi,0
cambridge,cambridge,0
tuesday,tuesday,0
friday,friday,0
ely,ely,0
cambridge,cambridge,0
1,1,0
2,2,0
thursday,thursday,0
thursday,thursday,0
cambridge,cambridge,0
ely,ely,0
cambridge,cambridge,0
broxbourne,broxbourne,0
ely,ely,0
leicester,leicester,0
tuesday,tuesday,0
birmingham new street,birmingham new street,0
friday,friday,0
cambridge,cambridge,0
cambridge,cambridge,0
cambridge,cambridge,0
sunday,sunday,0
friday,friday,0
friday,friday,0
friday,friday,0
friday,friday,0
ely,ely,0
wednesday,wednesday,0
sunday,sunday,0
10 am,10 am,0
sunday,sunday,0
friday,friday,0
friday,friday,0
sunday,sunday,0
stevenage,stevenage,0
cambridge,cambridge,0
friday,friday,0
leicester,leicester,0
thursday,thursday,0
1,1,0
wednesday,wednesday,0
tuesday,tuesday,0
stevenage,stevenage,0
tuesday,tuesday,0
2,2,0
ely,ely,0
friday,friday,0
thursday,thursday,0
thursday,thursday,0
cambridge,cambridge,0
cambridge,cambridge,0
thursday,thursday,0
ely,ely,0
cambridge,cambridge,0
friday,friday,0
friday,friday,0
thursday,thursday,0
2,2,0
thursday,thursday,0
ballare,ballare,0
concerthall,concerthall,0
pembroke college,pembroke college,0
east,east,0
emmanuel college,emmanuel college,0
downing college,downing college,0
park,park,0
architecture,architecture,0
college,college,0
south,south,0
great saint marys church,great saint marys church,0
ballare,ballare,0
college,college,0
centre,centre,0
boat,boat,0
boat,boat,0
nusha,nusha,0
the man on the moon,the man on the moon,0
saint catherines college,saint catherines college,0
centre,centre,0
adc theatre,adc theatre,0
architecture,architecture,0
boat,boat,0
east,east,0
park,park,0
adc theatre,adc theatre,0
old school,old school,0
cambridge punter,cambridge punter,0
kambar,kambar,0
camboats,camboats,0
kettles yard,kettles yard,0
concerthall,concerthall,0
four,four,0
saint catherines college,saint catherines college,0
adc theatre,adc theatre,0
old school,old school,0
cambridge punter,cambridge punter,0
